row_id;bin;borough;neighborhood;zipcode;map_pluto_bbl;bldgclass;bldgclass_group;landuse;landuse_label;centroid_lon;centroid_lat;numfloors;height_roof;construction_year;ground_elevation;shape_area;distance_to_sidewalk_m;delivery_point_source;amr_accessibility_probability_estimated;amr_index_estimated
30983;1041331;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013850029;A7;A;1;One & two family;-73.96542363;40.77028267;4;70.43456653;1929;76;450.1757813;3.506046495;addresspoint;0.144919116;14.49191164
30984;1089714;Manhattan;Chelsea-Hudson Yards;Unknown;1007947503;R1;R;2;Multi-family walk-up;-73.99645309;40.74098392;6;40;2015;25;330.8398438;1.140667952;addresspoint;0.432693804;43.26938042
30985;1063967;Manhattan;Washington Heights (North);Unknown;1021660030;C0;C;2;Multi-family walk-up;-73.93296582;40.85230182;3;41.14;1899;187;133.5585938;3.10822907;addresspoint;0.094943848;9.494384833
30986;1039995;Manhattan;East Midtown-Turtle Bay;Unknown;1013490105;C5;C;2;Multi-family walk-up;-73.96520965;40.75857208;4;45.604994;1900;49;184.6796875;2.657935477;addresspoint;0.195406488;19.5406488
30987;1028716;Manhattan;Upper West Side (Central);Unknown;1011270040;C5;C;2;Multi-family walk-up;-73.9753973;40.7782869;4;57.98;1892;87;283.4179688;3.187509979;addresspoint;0.16410053;16.41005297
30988;1019759;Manhattan;Gramercy;Unknown;1009037503;RM;R;4;Mixed residential/commercial;-73.98302365;40.73844507;5;78;1900;22;378.015625;0.766894533;addresspoint;0.733363779;73.33637793
30989;1082022;Manhattan;Financial District-Battery Park City;Unknown;1001070038;HB;H;5;Commercial & office;-74.001511;40.70809951;7;62.49837935;1900;6;93.10546875;1.876950546;addresspoint;0.709395867;70.93958666
30990;1064130;Manhattan;Washington Heights (North);Unknown;1021710052;D1;D;3;Multi-family elevator;-73.92890657;40.85870143;6;74.28;1928;56;;8.87930052;addresspoint;0.42234058;42.23405797
30991;1041703;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013900043;D1;D;3;Multi-family elevator;-73.96280515;40.77384515;6;78.92;1884;61;329.8945313;3.803866349;addresspoint;0.370682053;37.06820526
30992;1009419;Manhattan;Greenwich Village;Unknown;1005720026;D9;D;3;Multi-family elevator;-73.99743873;40.73328179;9;102.36;1923;23;780.7070313;2.878749108;addresspoint;0.72032842;72.03284201
30993;1056022;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018630054;C4;C;2;Multi-family walk-up;-73.96343844;40.80179272;5;63.92;1910;98;294.3515625;12.78857115;centroid_fallback;0.145450445;14.54504446
30994;1085163;Manhattan;Upper East Side-Carnegie Hill;Unknown;1014120057;C7;C;4;Mixed residential/commercial;-73.95979602;40.77405497;6;13.69;1910;58;70.6953125;2.52461221;addresspoint;0.650301914;65.03019139
30995;1088628;Manhattan;Central Park;Unknown;1011110001;Q1;Q;9;Open space/recreation;-73.96769212;40.77840928;;14;;105;537.0585938;4.424442829;addresspoint;0.293348667;29.33486673
30996;1051369;Manhattan;Upper East Side-Yorkville;Unknown;1015860005;D4;D;3;Multi-family elevator;-73.94481132;40.77769911;6;64.20864258;1942;15;;12.0886078;centroid_fallback;0.566539631;56.65396314
30997;1088037;Manhattan;Randall's Island;Unknown;1018190015;U9;U;7;Transportation/utility;-73.92367794;40.78489071;;12;;19;202.3085938;60.08595117;addresspoint;0.501611065;50.16110646
30998;1055995;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018620064;C7;C;4;Mixed residential/commercial;-73.96467772;40.80134501;5;60.12;1925;104;293.7539063;1.559545928;addresspoint;0.594993705;59.49937048
30999;1006510;Manhattan;East Village;Unknown;1004550001;I1;I;8;Public facilities;-73.98491151;40.73168892;6;79.43;1900;27;;0.365409959;addresspoint;0.213250568;21.32505676
31000;1059467;Manhattan;Harlem (North);Unknown;1019600031;C5;C;2;Multi-family walk-up;-73.94709541;40.81786901;3;51.37;1901;36;160.3945313;3.708838733;addresspoint;0.178357515;17.83575149
31001;1079967;Manhattan;Washington Heights (North);Unknown;1021770028;C6;C;2;Multi-family walk-up;-73.94003333;40.8484525;5;56.5149238;1950;190;447.3515625;1.125780341;addresspoint;0.138865069;13.88650692
31002;1084035;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018710029;M1;M;8;Public facilities;-73.96930308;40.79654451;3;72.19;1900;92;;17.34369174;addresspoint;0.19336172;19.336172
31003;1077040;Manhattan;Murray Hill-Kips Bay;Unknown;1009160052;C4;C;2;Multi-family walk-up;-73.97639998;40.746324;4;47.79;1900;18;98.4921875;26.41984138;centroid_fallback;0.122803557;12.28035574
31004;1011758;Manhattan;West Village;Unknown;1006310042;C6;C;2;Multi-family walk-up;-74.00657937;40.73414649;4;55.15;1858;21;457.015625;3.477865097;addresspoint;0.126371321;12.63713214
31005;1006800;Manhattan;East Village;Unknown;1004650055;D9;D;3;Multi-family elevator;-73.98747327;40.72944894;7;76.09;1920;34;535.0820313;3.157872935;addresspoint;0.650778635;65.07786353
31006;1030514;Manhattan;Upper West Side-Lincoln Square;Unknown;1011640017;S9;S;4;Mixed residential/commercial;-73.98281976;40.77942823;5;64.02;1896;70;336.125;2.75424055;addresspoint;0.658074084;65.8074084
31007;1006540;Manhattan;East Village;Unknown;1004570020;C1;C;2;Multi-family walk-up;-73.99107712;40.72505033;6;62.47;1900;42;673.953125;1.321045123;addresspoint;0.19514669;19.51466899
31008;1055620;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018410051;C5;C;2;Multi-family walk-up;-73.96191854;40.79840079;3;40.68;1886;89;108.1992188;5.011669951;addresspoint;0.134914474;13.49144738
31009;1030214;Manhattan;Upper West Side (Central);Unknown;1011490038;C6;C;2;Multi-family walk-up;-73.97670735;40.78136962;4;56.75;1892;82;257.4453125;3.730114523;addresspoint;0.110396856;11.03968562
31010;1040072;Manhattan;East Midtown-Turtle Bay;Unknown;1013607501;RC;R;5;Commercial & office;-73.96590318;40.75250544;37;412.8;1967;17;;23.51099284;addresspoint;0.938365067;93.83650672
31011;1003295;Manhattan;Chinatown-Two Bridges;Unknown;1002760012;C7;C;4;Mixed residential/commercial;-73.99538096;40.71165853;5;52.21;1915;21;205.0664063;4.021649713;addresspoint;0.639887174;63.9887174
31012;1053736;Manhattan;Harlem (North);Unknown;1017270038;B1;B;1;One & two family;-73.94036047;40.80948625;5;54.4;1910;24;163.3476563;14.36264392;centroid_fallback;0.074924648;7.492464834
31013;1057382;Manhattan;Morningside Heights;Unknown;1018960077;D3;D;3;Multi-family elevator;-73.96492289;40.80817464;10;109.53;1908;115;523.3984375;1.178526881;addresspoint;0.532009518;53.20095177
31014;1087692;Manhattan;Harlem (South);Unknown;1018307501;R4;R;3;Multi-family elevator;-73.95501637;40.80321175;8;76;2005;36;434.9765625;15.57059101;addresspoint;0.671978438;67.1978438
31015;1063431;Manhattan;Washington Heights (South);Unknown;1021390277;D1;D;3;Multi-family elevator;-73.94267581;40.84692093;6;66.83448913;1941;175;;12.21021386;centroid_fallback;0.323933693;32.39336927
31016;1011057;Manhattan;West Village;Unknown;1006150094;C1;C;2;Multi-family walk-up;-74.00333092;40.73774867;6;70.12641966;1910;22;421.6367188;3.847260545;addresspoint;0.178804581;17.88045808
31017;1028720;Manhattan;Upper West Side (Central);Unknown;1011270044;A7;A;1;One & two family;-73.97570643;40.7784506;5;59.11;1890;86;242.4648438;12.65339792;centroid_fallback;0.094384791;9.438479124
31018;1004187;Manhattan;Lower East Side;Unknown;1003480031;C7;C;4;Mixed residential/commercial;-73.98580041;40.7182314;6;61.12;1920;28;339.9140625;2.659779711;addresspoint;0.682370013;68.23700128
31019;1016217;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008490050;K4;K;4;Mixed residential/commercial;-73.98832929;40.73913241;4;59.64;1847;37;272.0507813;0.714674211;addresspoint;0.651592928;65.15929284
31020;1024973;Manhattan;Hell's Kitchen;Unknown;1010340046;C7;C;4;Mixed residential/commercial;-73.99025271;40.75891099;6;62.39;1920;39;507.0742188;0.491951017;addresspoint;0.705151796;70.51517961
31021;1080513;Manhattan;Chelsea-Hudson Yards;Unknown;1007690008;O5;O;5;Commercial & office;-73.99943045;40.74268188;4;49;1910;21;263.9648438;2.902792457;addresspoint;0.841316117;84.13161168
31022;1078637;Manhattan;Upper East Side-Yorkville;Unknown;1015510005;D4;D;3;Multi-family elevator;-73.95007327;40.77911037;6;66.33;1929;46;837.9375;2.434480874;addresspoint;0.648734772;64.87347722
31023;1041039;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013780043;O2;O;5;Commercial & office;-73.96835336;40.76618932;5;54.05;1877;50;124.0625;2.282652771;addresspoint;0.566923196;56.69231961
31024;1064850;Manhattan;Inwood;Unknown;1022270010;C1;C;2;Multi-family walk-up;-73.91961335;40.86686112;5;61.3;1912;15;651.3671875;0.367142956;addresspoint;0.210919669;21.09196686
31025;1047591;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015100063;C5;C;2;Multi-family walk-up;-73.95824794;40.77701776;5;59.96535578;1912;86;332.1054688;1.210747818;addresspoint;0.212049564;21.20495645
31026;1034103;Manhattan;Upper West Side (Central);Unknown;1012510063;D3;D;3;Multi-family elevator;-73.97581928;40.7927538;8;100.91;1913;81;;17.80826897;centroid_fallback;0.406452094;40.64520938
31027;1002672;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002080004;O5;O;5;Commercial & office;-73.9999918;40.71872748;5;79.68;1920;15;512.9570313;1.933386071;addresspoint;0.871089968;87.10899683
31028;1016260;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008507504;RM;R;4;Mixed residential/commercial;-73.988329;40.73992126;8;112;1905;38;361.34375;0.180380465;addresspoint;0.757825424;75.78254243
31029;1084204;Manhattan;Washington Heights (North);Unknown;1021700018;B3;B;1;One & two family;-73.93220717;40.85427319;2.75;6.95;1901;176;116.703125;3.096256009;addresspoint;0.124026327;12.40263269
31030;1041082;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013790032;C5;C;2;Multi-family walk-up;-73.96796209;40.76644894;4;71.12;1880;50;213.0390625;4.52130908;addresspoint;0.154367658;15.43676578
31031;1060815;Manhattan;Harlem (North);Unknown;1020450038;C4;C;2;Multi-family walk-up;-73.94179248;40.8243228;6;62.84;1910;22;593.3398438;2.016994131;addresspoint;0.283555636;28.35556357
31032;1087784;Manhattan;Harlem (North);Unknown;1020110053;C1;C;2;Multi-family walk-up;-73.93911;40.81974574;6;80;1915;21;422.5546875;0.807614404;addresspoint;0.187315765;18.73157649
31033;1009408;Manhattan;Greenwich Village;Unknown;1005720005;K2;K;5;Commercial & office;-73.99907219;40.73379914;3;30.65;1839;17;262.7304688;0.903989236;addresspoint;0.676919199;67.69191994
31034;1004163;Manhattan;Lower East Side;Unknown;1003480006;C6;C;2;Multi-family walk-up;-73.9859961;40.71866581;5;56.72;1920;27;315.0664063;2.056239115;addresspoint;0.184161834;18.41618341
31035;1056552;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018740064;C5;C;2;Multi-family walk-up;-73.96987839;40.79936045;3;48.1;1892;107;188.46875;2.528978209;addresspoint;0.139715513;13.97155133
31036;1005801;Manhattan;East Village;Unknown;1004340041;C7;C;4;Mixed residential/commercial;-73.98465683;40.72594425;5;51.71;1861;20;207.640625;8.654074416;centroid_fallback;0.526487184;52.64871843
31037;1060503;Manhattan;Harlem (North);Unknown;1020320017;I5;I;8;Public facilities;-73.93973012;40.82320816;2;47.99;1973;23;;2.537455745;addresspoint;0.148571919;14.8571919
31038;1015576;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008250007;K4;K;4;Mixed residential/commercial;-73.99199318;40.74288041;5;60.35;1851;36;371.6757813;2.776788446;addresspoint;0.686610568;68.66105675
31039;1027070;Manhattan;Hell's Kitchen;Unknown;1010850136;O2;O;5;Commercial & office;-73.98903033;40.76910116;4;43.08;1906;55;264.8789063;1.558015004;addresspoint;0.624467098;62.44670984
31040;1028160;Manhattan;Upper West Side-Lincoln Square;Unknown;1011180005;O6;O;5;Commercial & office;-73.98126531;40.7728961;7;85.16;1928;78;;3.041537309;addresspoint;0.793103637;79.31036373
31041;1077704;Manhattan;East Village;Unknown;1004530001;C7;C;4;Mixed residential/commercial;-73.98606415;40.73038694;5;54.83;1900;30;202.6601563;2.668446873;addresspoint;0.610064591;61.00645909
31042;1051204;Manhattan;Upper East Side-Yorkville;Unknown;1015800043;D4;D;3;Multi-family elevator;-73.94737317;40.7741209;5;59.54;1910;56;782.0351563;1.159777685;addresspoint;0.587840004;58.7840004
31043;1020117;Manhattan;Murray Hill-Kips Bay;Unknown;1009140022;C2;C;2;Multi-family walk-up;-73.9768766;40.74452858;3;42.96;1920;20;149.0429688;5.871464685;addresspoint;0.150559498;15.05594977
31044;1054473;Manhattan;East Harlem (North);Unknown;1017740005;K4;K;4;Mixed residential/commercial;-73.93832164;40.80507331;3;43.59596127;1920;19;371.0976563;15.34570395;centroid_fallback;0.719251183;71.92511829
31045;1025108;Manhattan;Hell's Kitchen;Unknown;1010380043;O5;O;5;Commercial & office;-73.9881829;40.76128816;6;78.07;1920;51;781.0976563;14.3052084;centroid_fallback;0.858046927;85.80469266
31046;1034192;Manhattan;Upper West Side (Central);Unknown;1012530088;C1;C;2;Multi-family walk-up;-73.97443379;40.7954931;6;72.6;1900;24;456.265625;2.01381142;addresspoint;0.174680607;17.46806071
31047;1020579;Manhattan;Gramercy;Unknown;1009287503;RM;R;4;Mixed residential/commercial;-73.97944339;40.73696443;21;230.0270612;2007;15;;1.107718181;addresspoint;0.937087457;93.70874567
31048;1043895;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014220040;O8;O;4;Mixed residential/commercial;-73.96174611;40.76667026;3;41.85;1899;74;183.8789063;3.506621332;addresspoint;0.229904913;22.99049128
31049;1079114;Manhattan;Financial District-Battery Park City;Unknown;1000970030;C7;C;4;Mixed residential/commercial;-74.00174288;40.70758818;5;49.5;1900;4;142.234375;1.190559801;addresspoint;0.638313192;63.83131918
31050;1051500;Manhattan;East Harlem (South);Unknown;1016100009;C1;C;2;Multi-family walk-up;-73.951075;40.79280087;6;76.32;1930;22;553.4726563;3.022709083;addresspoint;0.212909364;21.29093638
31051;1006585;Manhattan;East Village;Unknown;1004600026;C0;C;2;Multi-family walk-up;-73.98998751;40.72704332;3;41.26;1845;37;171.3710938;8.486161456;centroid_fallback;0.107316734;10.73167342
31052;1010196;Manhattan;West Village;Unknown;1005910047;S5;S;4;Mixed residential/commercial;-74.00370765;40.73335968;3;42.56;1836;23;142.6835938;0;addresspoint;0.571414288;57.14142878
31053;1086050;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008240011;D6;D;4;Mixed residential/commercial;-73.99252613;40.74235748;20;217;2000;35;;3.79927536;addresspoint;0.885009046;88.50090459
31054;1087526;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008270001;D6;D;4;Mixed residential/commercial;-73.99122273;40.74435022;36;411;2005;40;;3.210721474;addresspoint;0.945135824;94.51358238
31055;1055506;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018400056;C1;C;2;Multi-family walk-up;-73.96265184;40.79804848;5;60.22;1925;104;404.84375;1.317373177;addresspoint;0.145976965;14.59769647
31056;1032551;Manhattan;Upper West Side (Central);Unknown;1012250001;D4;D;3;Multi-family elevator;-73.9707479;40.79293698;27;233.83;1967;99;;4.365805738;addresspoint;0.844382526;84.43825262
31057;1046927;Manhattan;Upper East Side-Carnegie Hill;Unknown;1014997501;RM;R;4;Mixed residential/commercial;-73.95721305;40.78165148;15;189;1986;105;786.1640625;5.376694142;addresspoint;0.880148327;88.01483268
31058;1080528;Manhattan;Inwood;Unknown;1022430303;A5;A;1;One & two family;-73.91611123;40.87143487;2;28.95;1933;81;136.1054688;10.03979998;addresspoint;0.081255706;8.125570574
31059;1051884;Manhattan;East Harlem (South);Unknown;1016300021;C7;C;4;Mixed residential/commercial;-73.94786446;40.78974118;5;62.00762263;1930;44;365.0390625;3.763866879;addresspoint;0.657908625;65.79086246
31060;1051663;Manhattan;East Harlem (North);Unknown;1016210145;K1;K;5;Commercial & office;-73.94434209;40.79950453;1;17;1910;33;481.4257813;2.777162108;addresspoint;0.760436362;76.04363621
31061;1064228;Manhattan;Washington Heights (North);Unknown;1021750053;D7;D;4;Mixed residential/commercial;-73.92716037;40.8647979;6;63.82;1926;21;;2.325621917;addresspoint;0.786205992;78.62059917
31062;1024923;Manhattan;Hell's Kitchen;Unknown;1010320004;S5;S;4;Mixed residential/commercial;-73.99263604;40.75793853;4;44.759993;1910;31;240.2773438;0.202969583;addresspoint;0.717566736;71.75667363
31063;1090590;Manhattan;Inwood;Unknown;1022160058;G3;G;7;Transportation/utility;-73.92025074;40.86306403;1;17;;;178.796875;4.33032452;addresspoint;0.654125368;65.41253681
31064;1026418;Manhattan;Hell's Kitchen;Unknown;1010540033;C7;C;4;Mixed residential/commercial;-73.99174744;40.76021328;5;60.77;1920;32;410.5859375;2.078471399;addresspoint;0.669028546;66.90285465
31065;1048092;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015170041;C4;C;2;Multi-family walk-up;-73.95321271;40.78082243;4;58.64;1920;81;349.515625;1.954280515;addresspoint;0.190236977;19.02369769
31066;1010283;Manhattan;West Village;Unknown;1005930049;A5;A;1;One & two family;-74.00062477;40.73361626;3.5;34.93;1828;18;205.3320313;2.352690207;addresspoint;0.071008168;7.100816809
31067;1017828;Manhattan;Gramercy;Unknown;1008720057;W1;W;8;Public facilities;-73.98708651;40.73532748;9;201.26;1913;35;;1.973124576;addresspoint;0.446940223;44.6940223
31068;1085684;Manhattan;Inwood;Unknown;1022410013;C2;C;2;Multi-family walk-up;-73.92217411;40.86814233;4;36.35;1989;45;144.3632813;0.463558967;addresspoint;0.250104548;25.01045485
31069;1063631;Manhattan;Washington Heights (South);Unknown;1021530051;C1;C;2;Multi-family walk-up;-73.93369577;40.84782069;5;59.79415557;1906;175;551.28125;4.07063911;addresspoint;0.10492292;10.49229199
31070;1056565;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018750029;D7;D;4;Mixed residential/commercial;-73.96730842;40.79879181;6;67.82;1900;100;991.2734375;3.196117045;addresspoint;0.774879502;77.48795016
31071;1086386;Manhattan;The Battery-Governors Island-Ellis Island-Liberty Island;Unknown;1000010010;Y4;Y;8;Public facilities;-74.01318538;40.69010332;3.5;39.33;1900;21;369.2148438;24.25256077;addresspoint;0.381986512;38.1986512
31072;1056517;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018730042;D7;D;4;Mixed residential/commercial;-73.96874141;40.79816714;7;85.38294986;1920;92;927.4140625;0.487183424;addresspoint;0.809368175;80.93681748
31073;1012205;Manhattan;West Village;Unknown;1006450022;O5;O;5;Commercial & office;-74.00835771;40.74073908;3;36.86;1910;9;423.53125;2.034728375;addresspoint;0.85729371;85.72937103
31074;1044182;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014330040;U4;U;7;Transportation/utility;-73.95682385;40.77378521;;215.86;;50;;0.83484922;addresspoint;0.53807551;53.80755095
31075;1062172;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020820120;C5;C;2;Multi-family walk-up;-73.94621229;40.82901013;3;43.82;1910;119;167.9648438;4.266826099;addresspoint;0.145613739;14.56137389
31076;1076474;Manhattan;East Harlem (North);Unknown;1017750020;D1;D;3;Multi-family elevator;-73.93648974;40.80507945;6;56.56;1990;17;950.4765625;11.77555855;centroid_fallback;0.678627753;67.86277529
31077;1051665;Manhattan;East Harlem (North);Unknown;1016220001;M1;M;8;Public facilities;-73.94597404;40.80076319;5;59.78;1912;22;;3.183644679;addresspoint;0.378981227;37.89812272
31078;1003728;Manhattan;Chinatown-Two Bridges;Unknown;1002860029;C1;C;2;Multi-family walk-up;-73.98609451;40.71421135;4;53.94;1910;33;222.0859375;9.946338665;centroid_fallback;0.12281146;12.28114601
31079;1086163;Manhattan;East Harlem (South);Unknown;1016147501;RM;R;4;Mixed residential/commercial;-73.94840818;40.79541742;5;61;2003;15;399.3984375;2.327672337;addresspoint;0.86129386;86.12938597
31080;1037559;Manhattan;Murray Hill-Kips Bay;Unknown;1013170015;W3;W;8;Public facilities;-73.97240615;40.75104436;4;64.59;1950;52;;2.313431312;addresspoint;0.3395804;33.95804003
31081;1052582;Manhattan;East Harlem (North);Unknown;1016660020;S3;S;4;Mixed residential/commercial;-73.93793917;40.79726861;4;44.59262482;1910;17;246.0039063;2.262816389;addresspoint;0.712622077;71.26220772
31082;1031521;Manhattan;Upper West Side (Central);Unknown;1012020046;C5;C;2;Multi-family walk-up;-73.96930967;40.78759264;4;61.95;1893;112;217.7304688;4.407998124;addresspoint;0.140622613;14.06226132
31083;1080558;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1007790065;O2;O;5;Commercial & office;-73.99444259;40.74894547;4;18.96187567;1894;31;81.734375;27.47870414;centroid_fallback;0.491944145;49.19441447
31084;1055980;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018610063;C7;C;4;Mixed residential/commercial;-73.96509075;40.80077611;5;60.39;1925;104;287.3359375;14.92669443;centroid_fallback;0.524558227;52.45582266
31085;1026380;Manhattan;Hell's Kitchen;Unknown;1010530053;C3;C;2;Multi-family walk-up;-73.99358968;40.76035503;3;45.91;1920;34;172.7773438;0.904784454;addresspoint;0.125093927;12.50939268
31086;1009196;Manhattan;Greenwich Village;Unknown;1005640004;D8;D;3;Multi-family elevator;-73.99223815;40.7341555;6;60.55;1940;40;971.6523438;13.33664266;centroid_fallback;0.639134083;63.91340826
31087;1060914;Manhattan;Harlem (North);Unknown;1020480041;C7;C;4;Mixed residential/commercial;-73.94581184;40.82103872;5;62.74;1910;42;290.4375;1.671115978;addresspoint;0.625255995;62.52559949
31088;1036498;Manhattan;East Midtown-Turtle Bay;Unknown;1013097501;RC;R;5;Commercial & office;-73.96945944;40.75910774;7;75;1920;40;567.515625;2.996957752;addresspoint;0.791916789;79.19167893
31089;1089387;Manhattan;Lower East Side;Unknown;1003437502;R4;R;3;Multi-family elevator;-73.98329883;40.71748889;12;149;2013;21;;2.007989575;addresspoint;0.749918571;74.99185713
31090;1001042;Manhattan;Financial District-Battery Park City;Unknown;1000520016;V1;V;11;Vacant land;-74.01212879;40.70962458;;67;1900;19;955.7890625;2.761978557;addresspoint;0.478489856;47.84898556
31091;1063511;Manhattan;Washington Heights (South);Unknown;1021420202;C1;C;2;Multi-family walk-up;-73.93893709;40.8472487;6;70.50536285;1924;192;;12.77926736;centroid_fallback;0.083917092;8.391709172
31092;1061208;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020570050;C5;C;2;Multi-family walk-up;-73.94895071;40.82226363;4;46.19;1905;122;206.7617188;1.645366635;addresspoint;0.162357258;16.23572584
31093;1039473;Manhattan;East Midtown-Turtle Bay;Unknown;1013420034;Z5;Z;8;Public facilities;-73.96701537;40.75403128;5;55.42;1902;30;191.0429688;2.906119395;addresspoint;0.464398086;46.43980861
31094;1020075;Manhattan;Murray Hill-Kips Bay;Unknown;1009120061;C4;C;2;Multi-family walk-up;-73.97865062;40.74403323;5;55.74;1910;28;340.765625;1.639631868;addresspoint;0.23418148;23.418148
31095;1061357;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020600041;C6;C;2;Multi-family walk-up;-73.945272;40.82492067;3;47.33;1893;86;195.6992188;13.11909632;centroid_fallback;0.083493021;8.349302096
31096;1079464;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018630029;D6;D;4;Mixed residential/commercial;-73.96206721;40.80084143;5;54.9;1900;85;;3.541401567;addresspoint;0.578953699;57.89536993
31097;1031485;Manhattan;Upper West Side (Central);Unknown;1012010058;D1;D;3;Multi-family elevator;-73.97086383;40.787418;6;67.31;1941;104;;1.753066683;addresspoint;0.442152782;44.21527819
31098;1079556;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002280007;K4;K;4;Mixed residential/commercial;-74.00417504;40.72133515;2;33.73;1915;9;176.0195313;10.23640695;centroid_fallback;0.703305946;70.33059457
31099;1012142;Manhattan;West Village;Unknown;1006420056;C0;C;2;Multi-family walk-up;-74.00664885;40.73860836;2;45.03;1839;13;152.0351563;3.313629732;addresspoint;0.109862124;10.98621239
31100;1006688;Manhattan;East Village;Unknown;1004630041;S9;S;4;Mixed residential/commercial;-73.98893703;40.72849591;4;54.04;1833;36;177.9296875;3.219718045;addresspoint;0.543420328;54.34203279
31101;1053500;Manhattan;Harlem (South);Unknown;1017230017;D7;D;4;Mixed residential/commercial;-73.94369951;40.80734421;21;28.57;1946;23;;3.875429129;addresspoint;0.959271747;95.92717473
31102;1051309;Manhattan;Upper East Side-Yorkville;Unknown;1015830145;B1;B;1;One & two family;-73.9459421;40.77615281;3;41.8;1899;32;116.015625;8.516181343;centroid_fallback;0.063906646;6.390664588
31103;1000003;Manhattan;Financial District-Battery Park City;Unknown;1000020002;H5;H;5;Commercial & office;-74.01171534;40.70105762;5;71;1900;-1;;39.94021564;addresspoint;0.4444162;44.44162003
31104;1077068;Manhattan;East Harlem (North);Unknown;1016810014;C1;C;2;Multi-family walk-up;-73.93960616;40.79232096;4;24.47;1900;9;123.8515625;22.97486996;addresspoint;0.105290831;10.52908308
31105;1030404;Manhattan;Upper West Side-Lincoln Square;Unknown;1011630005;A4;A;1;One & two family;-73.9843495;40.77907398;3;42.64;1887;69;134.8359375;4.142793105;addresspoint;0.104647009;10.46470086
31106;1016208;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008490026;D0;D;3;Multi-family elevator;-73.98870447;40.73896279;8;104.91;1899;39;697.3789063;14.18421135;centroid_fallback;0.7812798;78.12797999
31107;1088640;Manhattan;Chinatown-Two Bridges;Unknown;1002927502;RM;R;4;Mixed residential/commercial;-73.99380344;40.71528041;12;86;2012;44;;3.005834203;addresspoint;0.909442605;90.94426055
31108;1055656;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018420024;C6;C;2;Multi-family walk-up;-73.96069868;40.79860898;5;65.78;1920;74;281.125;4.484097292;addresspoint;0.142547004;14.25470038
31109;1047057;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015040010;B1;B;1;One & two family;-73.95660931;40.78514214;5;58.68;1900;102;206.9648438;5.601485608;addresspoint;0.062689266;6.268926565
31110;1043366;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014147501;RM;R;4;Mixed residential/commercial;-73.96537253;40.76164248;13;112;1965;59;;3.566618951;addresspoint;0.868438501;86.8438501
31111;1031738;Manhattan;Upper West Side (Central);Unknown;1012090049;D4;D;3;Multi-family elevator;-73.96635757;40.79209478;6;68.26;1961;103;411.0820313;1.74774222;addresspoint;0.58129281;58.12928096
31112;1086001;Manhattan;East Harlem (North);Unknown;1016230102;C0;C;2;Multi-family walk-up;-73.94531533;40.80128153;4;38.91;2000;24;153.6640625;6.148862694;addresspoint;0.305338455;30.53384551
31113;1085346;Manhattan;Harlem (North);Unknown;1019427501;R2;R;2;Multi-family walk-up;-73.94551768;40.81746384;4;34;1994;26;181.1054688;5.964493609;addresspoint;0.306485816;30.64858165
31114;1003964;Manhattan;Chinatown-Two Bridges;Unknown;1003060027;C7;C;4;Mixed residential/commercial;-73.99266556;40.71721746;5;56.63;1900;40;239.6289063;9.906075209;centroid_fallback;0.567475416;56.74754162
31115;1090184;Manhattan;Midtown-Times Square;Unknown;1010307501;R4;R;3;Multi-family elevator;-73.98056367;40.76697089;70;952;2016;76;;1.902578413;addresspoint;0.962655594;96.2655594
31116;1017928;Manhattan;Gramercy;Unknown;1008750047;D4;D;3;Multi-family elevator;-73.98494839;40.73684446;18;165.1;1956;27;;3.101338697;addresspoint;0.786077083;78.6077083
